Frame,MonotonicTimeMs
4135,138870740
4136,138870756
4137,138870775
4138,138870793
4139,138870812
4140,138870829
4141,138870848
4142,138870866
4143,138870899
4144,138870914
4145,138870938
4146,138870956
4147,138870972
4148,138870982
4149,138871012
4150,138871018
4151,138871035
4152,138871052
4153,138871066
4154,138871081
4155,138871097
4156,138871113
4157,138871130
4158,138871145
4159,138871162
4160,138871176
4161,138871194
4162,138871209
4163,138871225
4164,138871242
4165,138871259
4166,138871276
4167,138871292
4168,138871312
4169,138871338
4170,138871364
4171,138871393
4172,138871422
4173,138871444
4174,138871457
4175,138871474
4176,138871488
4177,138871500
4178,138871518
4179,138871536
4180,138871549
4181,138871566
4182,138871583
4183,138871599
4184,138871616
4185,138871632
4186,138871649
4187,138871664
4188,138871683
4189,138871696
4190,138871713
4191,138871728
4192,138871745
4193,138871762
4194,138871778
4195,138871794
4196,138871810
4197,138871827
4198,138871847
4199,138871866
4200,138871881
4201,138871900
4202,138871917
4203,138871938
4204,138871952
4205,138871966
4206,138871986
4207,138872000
4208,138872022
4209,138872037
4210,138872049
4211,138872067
4212,138872086
4213,138872101
4214,138872117
4215,138872132
4216,138872149
4217,138872166
4218,138872182
4219,138872197
4220,138872219
4221,138872232
4222,138872248
4223,138872264
4224,138872282
4225,138872299
4226,138872316
4227,138872331
4228,138872351
4229,138872368
4230,138872393
4231,138872405
4232,138872422
4233,138872435
4234,138872477
4235,138872513
4236,138872522
4237,138872549
4238,138872560
4239,138872585
4240,138872608
4241,138872618
4242,138872634
4243,138872653
4244,138872668
4245,138872685
4246,138872700
4247,138872717
4248,138872734
4249,138872750
4250,138872767
4251,138872787
4252,138872799
4253,138872816
4254,138872842
4255,138872854
4256,138872864
4257,138872891
4258,138872898
4259,138872921
4260,138873275
4261,138873277
4262,138873286
4263,138873307
4264,138873320
4265,138873344
4266,138873371
4267,138873411
4268,138873434
4269,138873457
4270,138873481
4271,138873498
4272,138873509
4273,138873523
4274,138873538
4275,138873551
4276,138873566
4277,138873586
4278,138873607
4279,138873619
4280,138873635
4281,138873653
4282,138873669
4283,138873685
4284,138873703
4285,138873719
4286,138873737
4287,138873755
4288,138873770
4289,138873788
4290,138873806
4291,138873822
4292,138873839
4293,138873859
4294,138873901
4295,138873924
4296,138873948
4297,138873977
4298,138873997
4299,138874020
4300,138874036
4301,138874054
4302,138874078
4303,138874087
4304,138874106
4305,138874124
4306,138874140
4307,138874155
4308,138874171
4309,138874187
4310,138874207
4311,138874222
4312,138874239
4313,138874254
4314,138874273
4315,138874292
4316,138874318
4317,138874346
4318,138874349
4319,138874373
4320,138874391
4321,138874432
4322,138874470
4323,138874490
4324,138874508
4325,138874539
4326,138874576
4327,138874591
4328,138874622
4329,138874643
4330,138874656
4331,138874673
4332,138874690
4333,138874707
4334,138874724
4335,138874739
4336,138874756
4337,138874774
4338,138874789
4339,138874806
4340,138874824
4341,138874854
4342,138874872
4343,138874894
4344,138874931
4345,138874966
4346,138874996
4347,138875025
4348,138875045
4349,138875058
4350,138875081
4351,138875091
4352,138875107
4353,138875124
4354,138875140
4355,138875158
4356,138875173
4357,138875190
4358,138875208
4359,138875224
4360,138875240
4361,138875258
4362,138875276
4363,138875291
4364,138875311
4365,138875324
4366,138875340
4367,138875359
4368,138875375
4369,138875407
4370,138875445
4371,138875469
4372,138875491
4373,138875507
4374,138875534
4375,138875547
4376,138875573
4377,138875585
4378,138875599
4379,138875612
4380,138875626
4381,138875641
4382,138875658
4383,138875675
4384,138875694
4385,138875710
4386,138875726
4387,138875743
4388,138875758
4389,138875775
4390,138875792
4391,138875808
4392,138875838
4393,138875862
4394,138875877
4395,138875896
4396,138875912
4397,138875921
4398,138875941
4399,138875954
4400,138875981
4401,138875993
4402,138876018
4403,138876026
4404,138876044
4405,138876072
4406,138876076
4407,138876093
4408,138876112
4409,138876127
4410,138876143
4411,138876159
4412,138876177
4413,138876193
4414,138876209
4415,138876227
4416,138876243
4417,138876261
4418,138876276
4419,138876295
4420,138876310
4421,138876326
4422,138876343
4423,138876362
4424,138876376
4425,138876408
4426,138876418
4427,138876447
4428,138876463
4429,138876487
4430,138876502
4431,138876511
4432,138876530
4433,138876545
4434,138876562
4435,138876579
4436,138876595
4437,138876614
4438,138876630
4439,138876646
4440,138876664
4441,138876677
4442,138876694
4443,138876711
4444,138876727
4445,138876744
4446,138876761
4447,138876778
4448,138876796
4449,138876813
4450,138876836
4451,138876849
4452,138876869
4453,138876905
4454,138876938
4455,138876964
4456,138876985
4457,138876995
4458,138877013
4459,138877031
4460,138877062
4461,138877087
4462,138877105
4463,138877129
4464,138877150
4465,138877163
4466,138877180
4467,138877197
4468,138877216
4469,138877230
4470,138877245
4471,138877267
4472,138877282
4473,138877295
4474,138877313
4475,138877332
4476,138877343
4477,138877366
4478,138877380
4479,138877397
4480,138877413
4481,138877435
4482,138877448
4483,138877469
4484,138877484
4485,138877497
4486,138877522
4487,138877535
4488,138877548
4489,138877571
4490,138877583
4491,138877600
4492,138877620
4493,138877634
4494,138877649
4495,138877666
4496,138877682
4497,138877698
4498,138877714
4499,138877730
4500,138877747
4501,138877764
4502,138877779
4503,138877802
4504,138877815
4505,138877834
4506,138877859
4507,138877883
4508,138877909
4509,138877938
4510,138877958
4511,138877984
4512,138878012
4513,138878022
4514,138878036
4515,138878049
4516,138878067
4517,138878086
4518,138878100
4519,138878121
4520,138878134
4521,138878150
4522,138878166
4523,138878183
4524,138878199
4525,138878215
4526,138878233
4527,138878250
4528,138878264
4529,138878281
4530,138878303
4531,138878318
4532,138878329
4533,138878351
4534,138878362
4535,138878386
4536,138878398
4537,138878415
4538,138878437
4539,138878453
4540,138878466
4541,138878488
4542,138878511
4543,138878544
4544,138878558
4545,138878592
4546,138878601
4547,138878618
4548,138878636
4549,138878652
4550,138878667
4551,138878684
4552,138878700
4553,138878716
4554,138878732
4555,138878750
4556,138878765
4557,138878785
4558,138878798
4559,138878820
4560,138878849
4561,138878866
4562,138878891
4563,138878924
4564,138878943
4565,138878986
4566,138879022
4567,138879030
4568,138879055
4569,138879077
4570,138879087
4571,138879102
4572,138879118
4573,138879135
4574,138879152
4575,138879169
4576,138879186
4577,138879207
4578,138879218
4579,138879236
4580,138879256
4581,138879268
4582,138879286
4583,138879304
4584,138879315
4585,138879340
4586,138879377
4587,138879383
4588,138879399
4589,138879413
4590,138879458
4591,138879514
4592,138879537
4593,138879555
4594,138879590
4595,138879611
4596,138879621
4597,138879636
4598,138879658
4599,138879669
4600,138879687
4601,138879705
4602,138879720
4603,138879736
4604,138879757
4605,138879769
4606,138879785
4607,138879803
4608,138879823
4609,138879839
4610,138879863
4611,138879895
4612,138879924
4613,138879934
4614,138879963
4615,138879992
4616,138880009
4617,138880024
4618,138880040
4619,138880053
4620,138880073
4621,138880091
4622,138880104
4623,138880120
4624,138880137
4625,138880154
4626,138880171
4627,138880187
4628,138880207
4629,138880223
4630,138880237
4631,138880255
4632,138880271
4633,138880288
4634,138880304
4635,138880321
4636,138880341
4637,138880353
4638,138880377
4639,138880391
4640,138880406
4641,138880425
4642,138880442
4643,138880466
4644,138880498
4645,138880507
4646,138880520
4647,138880528
4648,138880542
4649,138880556
4650,138880579
4651,138880597
4652,138880625
4653,138880642
4654,138880656
4655,138880671
4656,138880689
4657,138880705
4658,138880721
4659,138880738
4660,138880754
4661,138880770
4662,138880789
4663,138880805
4664,138880831
4665,138880839
4666,138880858
4667,138880889
4668,138880896
4669,138880937
4670,138880952
4671,138880991
4672,138880999
4673,138881030
4674,138881060
4675,138881073
4676,138881086
4677,138881094
4678,138881106
4679,138881127
4680,138881140
4681,138881156
4682,138881172
4683,138881189
4684,138881206
4685,138881222
4686,138881238
4687,138881257
4688,138881272
4689,138881289
4690,138881307
4691,138881322
4692,138881341
4693,138881360
4694,138881386
4695,138881395
4696,138881409
4697,138881442
4698,138881458
4699,138881476
4700,138881502
4701,138881516
4702,138881541
4703,138881572
4704,138881582
4705,138881595
4706,138881607
4707,138881624
4708,138881644
4709,138881658
4710,138881675
4711,138881690
4712,138881707
4713,138881724
4714,138881740
4715,138881757
4716,138881775
4717,138881792
4718,138881808
4719,138881826
4720,138881841
4721,138881879
4722,138881917
4723,138881954
4724,138881987
4725,138882031
4726,138882050
4727,138882080
4728,138882100
4729,138882120
4730,138882131
4731,138882143
4732,138882160
4733,138882176
4734,138882192
4735,138882209
4736,138882225
4737,138882242
4738,138882259
4739,138882276
4740,138882294
4741,138882309
4742,138882334
4743,138882348
4744,138882362
4745,138882398
4746,138882434
4747,138882440
4748,138882478
4749,138882485
4750,138882511
4751,138882540
4752,138882552
4753,138882562
4754,138882578
4755,138882595
4756,138882612
4757,138882628
4758,138882645
4759,138882660
4760,138882676
4761,138882693
4762,138882711
4763,138882726
4764,138882743
4765,138882758
4766,138882777
4767,138882793
4768,138882809
4769,138882831
4770,138882847
4771,138882860
4772,138882875
4773,138882894
4774,138882911
4775,138882934
4776,138882989
4777,138883016
4778,138883033
4779,138883056
4780,138883079
4781,138883118
4782,138883128
4783,138883145
4784,138883185
4785,138883197
4786,138883213
4787,138883227
4788,138883244
4789,138883260
4790,138883284
4791,138883296
4792,138883313
4793,138883330
4794,138883357
4795,138883387
4796,138883412
4797,138883432
4798,138883445
4799,138883462
4800,138883481
4801,138883497
4802,138883513
4803,138883529
4804,138883546
4805,138883563
4806,138883580
4807,138883599
4808,138883617
4809,138883630
4810,138883646
4811,138883663
4812,138883678
4813,138883694
4814,138883710
4815,138883727
4816,138883745
4817,138883763
4818,138883778
4819,138883799
4820,138883820
4821,138883850
4822,138883874
4823,138883892
4824,138883906
4825,138883917
4826,138883935
4827,138883951
4828,138883981
4829,138884008
4830,138884031
4831,138884051
4832,138884077
4833,138884086
4834,138884099
4835,138884117
4836,138884131
4837,138884149
4838,138884164
4839,138884180
4840,138884196
4841,138884214
4842,138884229
4843,138884248
4844,138884263
4845,138884280
4846,138884294
4847,138884311
4848,138884331
4849,138884358
4850,138884394
4851,138884420
4852,138884447
4853,138884471
4854,138884484
4855,138884500
4856,138884520
4857,138884538
4858,138884549
4859,138884567
4860,138884583
4861,138884600
4862,138884615
4863,138884633
4864,138884649
4865,138884664
4866,138884682
4867,138884696
4868,138884714
4869,138884732
4870,138884747
4871,138884763
4872,138884781
4873,138884798
4874,138884813
4875,138884831
4876,138884852
4877,138884867
4878,138884880
4879,138884899
4880,138884928
4881,138884974
4882,138884994
4883,138885045
4884,138885064
4885,138885082
4886,138885105
4887,138885117
4888,138885133
4889,138885151
4890,138885166
4891,138885182
4892,138885200
4893,138885216
4894,138885233
4895,138885250
4896,138885266
4897,138885282
4898,138885299
4899,138885320
4900,138885332
4901,138885354
4902,138885368
4903,138885383
4904,138885411
4905,138885424
4906,138885440
4907,138885453
4908,138885483
4909,138885517
4910,138885529
4911,138885549
4912,138885580
4913,138885586
4914,138885601
4915,138885620
4916,138885635
4917,138885651
4918,138885667
4919,138885685
4920,138885701
4921,138885718
4922,138885734
4923,138885751
4924,138885767
4925,138885784
4926,138885801
4927,138885824
4928,138885837
4929,138885853
4930,138885866
4931,138885891
4932,138885910
4933,138885917
4934,138885936
4935,138885967
4936,138885979
4937,138885987
4938,138886017
4939,138886025
4940,138886037
4941,138886057
4942,138886071
4943,138886091
4944,138886103
4945,138886121
4946,138886137
4947,138886152
4948,138886169
4949,138886185
4950,138886203
4951,138886218
4952,138886243
4953,138886272
4954,138886305
4955,138886319
4956,138886338
4957,138886361
4958,138886398
4959,138886429
4960,138886471
4961,138886478
4962,138886511
4963,138886542
4964,138886557
4965,138886573
4966,138886588
4967,138886608
4968,138886623
4969,138886644
4970,138886672
4971,138886706
4972,138886713
4973,138886723
4974,138886747
4975,138886758
4976,138886776
4977,138886798
4978,138886814
4979,138886837
4980,138886846
4981,138886865
4982,138886895
4983,138886902
4984,138886915
4985,138886941
4986,138886978
4987,138886999
4988,138887021
4989,138887032
4990,138887058
4991,138887081
4992,138887098
4993,138887117
4994,138887129
4995,138887148
4996,138887161
4997,138887180
4998,138887197
4999,138887209
5000,138887227
5001,138887243
5002,138887262
5003,138887277
5004,138887296
5005,138887312
5006,138887330
5007,138887362
5008,138887380
5009,138887400
5010,138887446
5011,138887463
5012,138887505
5013,138887540
5014,138887564
5015,138887602
5016,138887614
5017,138887631
5018,138887649
5019,138887664
5020,138887679
5021,138887695
5022,138887714
5023,138887730
5024,138887747
5025,138887764
5026,138887782
5027,138887802
5028,138887820
5029,138887831
5030,138887847
5031,138887866
5032,138887885
5033,138887915
5034,138887932
5035,138887952
5036,138887969
5037,138887982
5038,138887999
5039,138888017
5040,138888037
5041,138888063
5042,138888067
5043,138888100
5044,138888124
5045,138888140
5046,138888155
5047,138888170
5048,138888187
5049,138888212
5050,138888229
5051,138888245
5052,138888262
5053,138888278
5054,138888295
5055,138888317
5056,138888328
5057,138888349
5058,138888377
5059,138888403
5060,138888420
5061,138888442
5062,138888470
5063,138888492
5064,138888507
5065,138888528
5066,138888547
5067,138888554
5068,138888571
5069,138888585
5070,138888605
5071,138888618
5072,138888635
5073,138888652
5074,138888667
5075,138888684
5076,138888699
5077,138888715
5078,138888731
5079,138888746
5080,138888764
5081,138888781
5082,138888798
5083,138888814
5084,138888830
5085,138888847
5086,138888864
5087,138888880
5088,138888906
5089,138888931
5090,138888954
5091,138888973
5092,138889036
5093,138889079
5094,138889111
5095,138889134
5096,138889163
5097,138889172
5098,138889187
5099,138889205
5100,138889229
5101,138889239
5102,138889251
5103,138889266
5104,138889283
5105,138889297
5106,138889312
5107,138889328
5108,138889344
5109,138889362
5110,138889378
5111,138889395
5112,138889413
5113,138889445
5114,138889466
5115,138889490
5116,138889500
5117,138889521
5118,138889539
5119,138889572
5120,138889597
5121,138889622
5122,138889642
5123,138889656
5124,138889673
5125,138889690
5126,138889706
5127,138889722
5128,138889738
5129,138889754
5130,138889769
5131,138889785
5132,138889803
5133,138889817
5134,138889858
5135,138889878
5136,138889907
5137,138889933
5138,138889969
5139,138889989
5140,138890034
5141,138890050
5142,138890070
5143,138890099
5144,138890117
5145,138890133
5146,138890159
5147,138890173
5148,138890188
5149,138890205
5150,138890221
5151,138890237
5152,138890254
5153,138890270
5154,138890287
5155,138890302
5156,138890320
5157,138890336
5158,138890366
5159,138890380
5160,138890405
5161,138890411
5162,138890440
5163,138890487
5164,138890503
5165,138890547
5166,138890556
5167,138890586
5168,138890609
5169,138890629
5170,138890642
5171,138890657
5172,138890675
5173,138890691
5174,138890707
5175,138890723
5176,138890739
5177,138890756
5178,138890772
5179,138890789
5180,138890805
5181,138890820
5182,138890839
5183,138890865
5184,138890937
5185,138891012
5186,138891026
5187,138891050
5188,138891064
5189,138891089
5190,138891120
5191,138891147
5192,138891157
5193,138891173
5194,138891190
5195,138891206
5196,138891224
5197,138891242
5198,138891257
5199,138891273
5200,138891294
5201,138891307
5202,138891329
5203,138891340
5204,138891367
5205,138891397
5206,138891416
5207,138891459
5208,138891468
5209,138891493
5210,138891513
5211,138891524
5212,138891542
5213,138891565
5214,138891574
5215,138891599
5216,138891609
5217,138891627
5218,138891644
5219,138891659
5220,138891676
5221,138891693
5222,138891707
5223,138891723
5224,138891739
5225,138891756
5226,138891773
5227,138891790
5228,138891808
5229,138891826
5230,138891847
5231,138891863
5232,138891885
5233,138891913
5234,138891952
5235,138891978
5236,138892005
5237,138892018
5238,138892067
5239,138892095
5240,138892104
5241,138892124
5242,138892147
5243,138892158
5244,138892177
5245,138892192
5246,138892211
5247,138892226
5248,138892243
5249,138892259
5250,138892278
5251,138892299
5252,138892312
5253,138892329
5254,138892343
5255,138892362
5256,138892376
5257,138892392
5258,138892416
5259,138892430
5260,138892447
5261,138892484
5262,138892500
5263,138892530
5264,138892548
5265,138892575
5266,138892588
5267,138892605
5268,138892617
5269,138892636
5270,138892654
5271,138892662
5272,138892679
5273,138892699
5274,138892711
5275,138892727
5276,138892743
5277,138892760
5278,138892777
5279,138892795
5280,138892812
5281,138892828
5282,138892844
5283,138892857
5284,138892875
5285,138892899
5286,138892918
5287,138892933
5288,138892955
5289,138892979
5290,138893003
5291,138893027
5292,138893063
5293,138893080
5294,138893104
5295,138893130
5296,138893155
5297,138893177
5298,138893196
5299,138893216
5300,138893228
5301,138893245
5302,138893265
5303,138893277
5304,138893294
5305,138893311
5306,138893328
5307,138893346
5308,138893359
5309,138893384
5310,138893403
5311,138893414
5312,138893441
5313,138893471
5314,138893492
5315,138893534
5316,138893545
5317,138893553
5318,138893580
5319,138893608
5320,138893631
5321,138893657
5322,138893670
5323,138893698
5324,138893714
5325,138893729
5326,138893746
5327,138893763
5328,138893780
5329,138893795
5330,138893812
5331,138893830
5332,138893847
5333,138893861
5334,138893882
5335,138893900
5336,138893915
5337,138893932
5338,138893963
5339,138893999
5340,138894048
5341,138894065
5342,138894096
5343,138894119
5344,138894152
5345,138894186
5346,138894199
5347,138894215
5348,138894231
5349,138894247
5350,138894262
5351,138894279
5352,138894298
5353,138894312
5354,138894329
5355,138894348
5356,138894381
5357,138894392
5358,138894413
5359,138894437
5360,138894476
5361,138894498
5362,138894560
5363,138894573
5364,138894589
5365,138894623
5366,138894642
5367,138894655
5368,138894669
5369,138894682
5370,138894698
5371,138894714
5372,138894731
5373,138894748
5374,138894767
5375,138894784
5376,138894798
5377,138894816
5378,138894836
5379,138894848
5380,138894890
5381,138894914
5382,138894928
5383,138894940
5384,138894982
5385,138895003
5386,138895036
5387,138895068
5388,138895082
5389,138895105
5390,138895125
5391,138895135
5392,138895152
5393,138895167
5394,138895183
5395,138895199
5396,138895216
5397,138895232
5398,138895249
5399,138895266
5400,138895282
5401,138895299
5402,138895316
5403,138895332
5404,138895348
5405,138895365
5406,138895412
5407,138895436
5408,138895459
5409,138895496
5410,138895522
5411,138895551
5412,138895572
5413,138895590
5414,138895606
5415,138895624
5416,138895635
5417,138895654
5418,138895672
5419,138895686
5420,138895701
5421,138895978
5422,138895995
5423,138896029
5424,138896041
5425,138896063
5426,138896100
5427,138896123
5428,138896145
5429,138896173
5430,138896186
5431,138896204
5432,138896218
5433,138896234
5434,138896252
5435,138896269
5436,138896286
5437,138896303
5438,138896322
5439,138896349
5440,138896361
5441,138896377
5442,138896387
5443,138896404
5444,138896424
5445,138896447
5446,138896458
5447,138896480
5448,138896493
5449,138896529
5450,138896555
5451,138896563
5452,138896577
5453,138896587
5454,138896601
5455,138896619
5456,138896637
5457,138896653
5458,138896669
5459,138896687
5460,138896703
5461,138896721
5462,138896736
5463,138896752
5464,138896767
5465,138896783
5466,138896801
5467,138896822
5468,138896838
5469,138896855
5470,138896869
5471,138896893
5472,138896913
5473,138896926
5474,138896949
5475,138896984
5476,138897029
5477,138897045
5478,138897060
5479,138897076
5480,138897088
5481,138897104
5482,138897121
5483,138897137
5484,138897158
5485,138897172
5486,138897186
5487,138897205
5488,138897220
5489,138897236
5490,138897254
5491,138897272
5492,138897286
5493,138897303
5494,138897319
5495,138897338
5496,138897357
5497,138897371
5498,138897391
5499,138897409
5500,138897440
5501,138897457
5502,138897473
5503,138897489
5504,138897507
5505,138897526
5506,138897542
5507,138897563
5508,138897578
5509,138897602
5510,138897609
5511,138897624
5512,138897641
5513,138897659
5514,138897676
5515,138897689
5516,138897705
5517,138897722
5518,138897738
5519,138897755
5520,138897773
5521,138897790
5522,138897805
5523,138897822
5524,138897839
5525,138897861
5526,138897889
5527,138897906
5528,138897933
5529,138897959
5530,138897988
5531,138898027
5532,138898059
5533,138898075
5534,138898089
5535,138898117
5536,138898125
5537,138898143
5538,138898161
5539,138898181
5540,138898191
5541,138898208
5542,138898227
5543,138898241
5544,138898256
5545,138898272
5546,138898290
5547,138898308
5548,138898323
5549,138898343
5550,138898360
5551,138898374
5552,138898407
5553,138898443
5554,138898448
5555,138898453
5556,138898487
5557,138898515
5558,138898534
5559,138898558
5560,138898580
5561,138898595
5562,138898628
5563,138898643
5564,138898660
5565,138898675
5566,138898692
5567,138898708
5568,138898725
5569,138898741
5570,138898757
5571,138898773
5572,138898790
5573,138898805
5574,138898823
5575,138898839
5576,138898854
5577,138898873
5578,138898899
5579,138898916
5580,138898926
5581,138898947
5582,138898973
5583,138899011
5584,138899034
5585,138899079
5586,138899096
5587,138899114
5588,138899128
5589,138899152
5590,138899167
5591,138899180
5592,138899193
5593,138899210
5594,138899226
5595,138899242
5596,138899259
5597,138899275
5598,138899293
5599,138899308
5600,138899322
5601,138899343
5602,138899360
5603,138899385
5604,138899396
5605,138899420
5606,138899448
5607,138899470
5608,138899497
5609,138899502
5610,138899534
5611,138899567
5612,138899595
5613,138899604
5614,138899623
5615,138899634
5616,138899645
5617,138899661
5618,138899681
5619,138899694
5620,138899711
5621,138899727
5622,138899745
5623,138899761
5624,138899778
5625,138899795
5626,138899810
5627,138899828
5628,138899846
5629,138899858
5630,138899876
5631,138899906
5632,138899917
5633,138899932
5634,138899952
5635,138899989
5636,138899998
5637,138900049
5638,138900068
5639,138900098
5640,138900129
5641,138900146
5642,138900162
5643,138900189
5644,138900199
5645,138900212
5646,138900229
5647,138900246
5648,138900262
5649,138900278
5650,138900295
5651,138900314
5652,138900328
5653,138900342
5654,138900357
5655,138900376
5656,138900405
5657,138900419
5658,138900459
5659,138900495
5660,138900520
5661,138900544
5662,138900585
5663,138900607
5664,138900623
5665,138900648
5666,138900673
5667,138900680
5668,138900697
5669,138900714
5670,138900730
5671,138900748
5672,138900763
5673,138900780
5674,138900795
5675,138900813
5676,138900829
5677,138900847
5678,138900865
5679,138900891
5680,138900912
5681,138900926
5682,138900940
5683,138900954
5684,138900978
5685,138900996
5686,138901032
5687,138901049
5688,138901070
5689,138901096
5690,138901112
5691,138901134
5692,138901152
5693,138901169
5694,138901185
5695,138901200
5696,138901215
5697,138901234
5698,138901249
5699,138901265
5700,138901282
5701,138901298
5702,138901314
5703,138901332
5704,138901347
5705,138901369
5706,138901384
5707,138901421
5708,138901431
5709,138901442
5710,138901467
5711,138901491
5712,138901497
5713,138901516
5714,138901533
5715,138901555
5716,138901575
5717,138901589
5718,138901609
5719,138901615
5720,138901634
5721,138901649
5722,138901668
5723,138901695
5724,138901722
5725,138901735
5726,138901751
5727,138901774
5728,138901785
5729,138901800
5730,138901820
5731,138901841
5732,138901865
5733,138901889
5734,138901907
5735,138901950
5736,138901970
5737,138901986
5738,138902020
5739,138902035
5740,138902048
5741,138902067
5742,138902085
5743,138902107
5744,138902138
5745,138902156
5746,138902168
5747,138902190
5748,138902206
5749,138902216
5750,138902234
5751,138902256
5752,138902267
5753,138902283
5754,138902299
5755,138902317
5756,138902336
5757,138902351
5758,138902384
5759,138902427
5760,138902459
5761,138902489
5762,138902514
5763,138902518
5764,138902557
5765,138902575
5766,138902596
5767,138902602
5768,138902618
5769,138902642
5770,138902656
5771,138902670
5772,138902686
5773,138902703
5774,138902719
5775,138902735
5776,138902752
5777,138902768
5778,138902786
5779,138902803
5780,138902819
5781,138902836
5782,138902859
5783,138902872
5784,138902896
5785,138902920
5786,138902939
5787,138902955
5788,138903006
5789,138903017
5790,138903082
5791,138903109
5792,138903136
5793,138903168
5794,138903186
5795,138903205
5796,138903219
5797,138903236
5798,138903254
5799,138903269
5800,138903286
5801,138903303
5802,138903319
5803,138903338
5804,138903357
5805,138903374
5806,138903411
5807,138903425
5808,138903454
5809,138903489
5810,138903521
5811,138903545
5812,138903585
5813,138903608
5814,138903614
5815,138903626
5816,138903641
5817,138903654
5818,138903671
5819,138903689
5820,138903704
5821,138903723
5822,138903738
5823,138903754
5824,138903770
5825,138903786
5826,138903805
5827,138903821
5828,138903836
5829,138903857
5830,138903869
5831,138903889
5832,138903908
5833,138903938
5834,138903952
5835,138903967
5836,138904006
5837,138904022
5838,138904070
5839,138904099
5840,138904131
5841,138904163
5842,138904192
5843,138904208
5844,138904222
5845,138904237
5846,138904254
5847,138904270
5848,138904287
5849,138904304
5850,138904320
5851,138904339
5852,138904357
5853,138904372
5854,138904389
5855,138904406
5856,138904424
5857,138904455
5858,138904473
5859,138904517
5860,138904534
5861,138904549
5862,138904585
5863,138904607
5864,138904634
5865,138904659
5866,138904678
5867,138904697
5868,138904705
5869,138904722
5870,138904740
5871,138904756
5872,138904774
5873,138904790
5874,138904806
5875,138904824
5876,138904839
5877,138904855
5878,138904882
5879,138904892
5880,138904909
5881,138904924
5882,138904941
5883,138904985
5884,138905004
5885,138905013
5886,138905048
5887,138905060
5888,138905092
5889,138905122
5890,138905143
5891,138905149
5892,138905166
5893,138905176
5894,138905190
5895,138905208
5896,138905225
5897,138905241
5898,138905258
5899,138905274
5900,138905291
5901,138905308
5902,138905325
5903,138905340
5904,138905356
5905,138905374
5906,138905392
5907,138905417
5908,138905460
5909,138905476
5910,138905502
5911,138905513
5912,138905552
5913,138905561
5914,138905594
5915,138905618
5916,138905626
5917,138905642
5918,138905664
5919,138905676
5920,138905692
5921,138905956
5922,138905960
5923,138905981
5924,138906016
5925,138906043
5926,138906085
5927,138906116
5928,138906135
5929,138906162
5930,138906185
5931,138906194
5932,138906210
5933,138906233
5934,138906245
5935,138906262
5936,138906278
5937,138906294
5938,138906311
5939,138906328
5940,138906344
5941,138906360
5942,138906380
5943,138906408
5944,138906439
5945,138906467
5946,138906512
5947,138906534
5948,138906558
5949,138906587
5950,138906602
5951,138906626
5952,138906654
5953,138906666
5954,138906680
5955,138906693
5956,138906711
5957,138906728
5958,138906745
5959,138906761
5960,138906777
5961,138906796
5962,138906810
5963,138906829
5964,138906844
5965,138906864
5966,138906887
5967,138906904
5968,138906917
5969,138906939
5970,138906949
5971,138906965
5972,138907005
5973,138907037
5974,138907066
5975,138907078
5976,138907084
5977,138907106
5978,138907119
5979,138907134
5980,138907147
5981,138907162
5982,138907181
5983,138907198
5984,138907217
5985,138907234
5986,138907247
5987,138907262
5988,138907279
5989,138907298
5990,138907313
5991,138907329
5992,138907345
5993,138907362
5994,138907400
5995,138907427
5996,138907439
5997,138907464
5998,138907490
5999,138907505
6000,138907556
6001,138907601
6002,138907637
6003,138907662
6004,138907682
6005,138907699
6006,138907717
6007,138907733
6008,138907747
6009,138907764
6010,138907779
6011,138907796
6012,138907811
6013,138907831
6014,138907844
6015,138907860
6016,138907877
6017,138907894
6018,138907914
6019,138907929
6020,138907945
6021,138907962
6022,138907982
6023,138907997
6024,138908032
6025,138908074
6026,138908097
6027,138908108
6028,138908137
6029,138908150
6030,138908167
6031,138908185
6032,138908200
6033,138908217
6034,138908234
6035,138908251
6036,138908268
6037,138908283
6038,138908300
6039,138908316
6040,138908332
6041,138908349
6042,138908378
6043,138908403
6044,138908432
6045,138908453
6046,138908484
6047,138908509
6048,138908527
6049,138908570
6050,138908585
6051,138908619
6052,138908652
6053,138908660
6054,138908666
6055,138908685
6056,138908699
6057,138908718
6058,138908736
6059,138908752
6060,138908767
6061,138908783
6062,138908798
6063,138908817
6064,138908834
6065,138908848
6066,138908867
6067,138908881
6068,138908901
6069,138908927
6070,138908936
6071,138908953
6072,138908966
6073,138909002
6074,138909050
6075,138909077
6076,138909110
6077,138909123
6078,138909138
6079,138909153
6080,138909180
6081,138909195
6082,138909220
6083,138909236
6084,138909253
6085,138909270
6086,138909286
6087,138909302
6088,138909318
6089,138909338
6090,138909352
6091,138909377
6092,138909405
6093,138909437
6094,138909471
6095,138909519
6096,138909535
6097,138909566
6098,138909598
6099,138909618
6100,138909655
6101,138909671
6102,138909700
6103,138909720
6104,138909737
6105,138909753
6106,138909770
6107,138909787
6108,138909803
6109,138909820
6110,138909835
6111,138909853
6112,138909871
6113,138909897
6114,138909906
6115,138909929
6116,138909945
6117,138909952
6118,138909975
6119,138909991
6120,138910005
6121,138910022
6122,138910050
6123,138910073
6124,138910101
6125,138910107
6126,138910121
6127,138910148
6128,138910180
6129,138910189
6130,138910206
6131,138910226
